DeliveryID,Date,HubID,VehicleID,DriverID,CustomerID,PackageCategory,DistanceKm,WeightKg,PromisedHours,ActualHours,Status,FailureReason,FuelCost,DeliveryCost,Revenue,CustomerRating
224,2025-03-20,5,49,64,324,Elektronika,5.0,2.99,4,3.1,Vaxtında,,0.65,5.04,9.92,3.9
225,2023-12-16,1,13,12,606,Qida,14.2,3.52,4,1.2,Vaxtında,,3.12,16.93,33.16,5.0
226,2024-05-08,2,17,24,1428,Qida,14.5,13.76,4,4.6,Gecikmiş,,1.3,9.59,19.08,2.1
227,2024-06-06,4,41,54,1431,Geyim,13.1,29.61,24,17.2,Vaxtında,,0.46,6.67,15.94,4.8
228,2023-04-08,4,40,54,752,Mebel/İri həcmli,6.2,11.94,4,1.8,Vaxtında,,0.56,4.97,9.76,5.0
229,2023-03-12,2,15,25,219,Elektronika,5.8,11.37,48,44.3,Vaxtında,,0.2,3.57,7.99,3.8
230,2023-12-30,4,38,53,179,Elektronika,6.5,3.99,24,16.2,Vaxtında,,0.58,4.89,10.22,4.6
231,2024-07-23,3,31,39,172,Sənəd,4.1,5.99,24,22.0,Vaxtında,,0.37,3.63,8.16,4.5
232,2025-03-12,1,14,12,308,Elektronika,12.8,6.31,24,10.2,Vaxtında,,0.45,5.87,13.9,4.4
233,2025-02-01,4,41,56,654,Mebel/İri həcmli,11.9,2.47,48,42.0,Vaxtında,,0.42,5.44,11.4,5.0
234,2023-10-03,1,14,5,1135,Mebel/İri həcmli,12.7,4.41,24,12.0,Vaxtında,,0.44,5.78,13.37,4.8
235,2023-02-19,4,40,48,1347,Kosmetika,20.8,8.32,4,3.5,Vaxtında,,1.87,12.89,27.01,4.7
236,2023-12-24,1,8,14,1381,Geyim,4.1,3.08,48,39.2,Vaxtında,,0.14,2.73,6.46,4.1
237,2024-12-28,3,30,42,6,Elektronika,15.3,3.72,24,13.6,Vaxtında,,1.99,12.79,24.44,5.0
238,2025-06-24,2,17,32,417,Mebel/İri həcmli,35.1,16.99,48,53.7,Gecikmiş,,3.16,21.01,42.26,2.4
239,2024-07-17,2,16,23,225,Mebel/İri həcmli,14.0,10.53,24,8.2,Vaxtında,,0.49,6.42,14.31,4.5
240,2025-02-21,3,32,44,117,Kosmetika,3.8,7.55,72,48.7,Vaxtında,,0.13,2.76,9.14,5.0
241,2024-04-29,4,40,57,318,Geyim,5.5,4.89,48,10.5,Uğursuz,Ünvan tapılmadı,0.5,4.37,1.32,
242,2023-03-25,6,55,88,1141,Sənəd,5.8,2.27,4,3.4,Vaxtında,,0.2,3.3,9.79,5.0
243,2025-06-17,5,45,66,505,Mebel/İri həcmli,4.9,22.37,48,32.1,Vaxtında,,0.44,4.57,10.76,5.0
244,2025-03-15,4,39,51,657,Geyim,17.4,4.48,72,61.2,Vaxtında,,0.61,7.42,15.41,3.8
245,2024-09-29,2,21,28,1267,Sənəd,18.0,12.42,24,27.4,Gecikmiş,,0.63,7.87,19.68,3.7
246,2025-03-18,2,18,25,1029,Geyim,24.5,2.63,4,3.4,Vaxtında,,2.2,14.75,30.69,5.0
247,2024-08-06,1,1,11,1412,Elektronika,11.8,9.74,48,34.1,Vaxtında,,1.53,10.34,21.57,5.0
248,2023-10-23,2,25,33,293,Kosmetika,8.8,4.7,4,3.5,Vaxtında,,1.14,7.94,14.94,3.6
249,2023-08-24,5,47,65,818,Sənəd,10.2,9.84,48,25.5,Vaxtında,,0.92,7.11,14.96,5.0
250,2023-02-25,2,19,29,58,Kosmetika,16.1,8.84,24,17.8,Vaxtında,,0.56,7.1,17.42,4.0
251,2023-12-26,2,19,34,1091,Kosmetika,9.4,5.62,24,10.5,Vaxtında,,0.33,4.66,13.17,5.0
252,2025-06-25,1,4,16,1184,Elektronika,6.4,6.18,24,24.8,Gecikmiş,,0.58,4.91,12.7,2.3
253,2023-04-20,1,5,5,310,Geyim,6.9,13.13,24,10.2,Vaxtında,,0.62,5.39,10.35,4.6
254,2023-07-11,1,3,4,676,Qida,16.4,9.28,48,24.4,Vaxtında,,2.13,13.78,28.15,5.0
255,2025-06-22,3,28,38,59,Elektronika,4.4,1.69,24,12.5,Vaxtında,,0.4,3.67,9.9,4.6
256,2023-04-03,2,21,28,1270,Elektronika,12.1,7.89,24,14.3,Vaxtında,,0.42,5.67,14.76,4.1
257,2025-05-11,3,34,37,263,Sənəd,7.9,5.12,48,34.6,Vaxtında,,0.71,5.7,13.71,5.0
258,2024-07-21,3,28,45,1162,Kosmetika,3.0,6.74,72,49.1,Vaxtında,,0.27,3.05,7.3,5.0
259,2023-03-01,5,53,70,174,Mebel/İri həcmli,21.9,14.41,24,18.0,Vaxtında,,2.85,18.06,36.07,4.6
260,2024-10-11,4,37,54,886,Elektronika,19.7,26.62,48,19.7,Vaxtında,,2.56,16.77,32.98,5.0
261,2023-02-08,4,40,48,432,Mebel/İri həcmli,5.2,4.9,4,1.3,Vaxtında,,0.47,4.21,9.16,4.4
262,2024-06-23,3,33,41,934,Kosmetika,10.4,6.63,48,19.4,Vaxtında,,2.29,12.84,24.22,4.8
263,2023-02-18,2,20,26,1225,Elektronika,15.0,16.22,24,8.8,Vaxtında,,1.35,9.94,20.27,4.9
264,2024-02-24,6,55,72,1432,Mebel/İri həcmli,10.5,2.36,48,40.4,Vaxtında,,0.37,4.95,10.63,3.4
265,2024-09-28,1,1,17,1272,Geyim,9.3,1.67,48,48.0,Vaxtında,,1.21,8.23,17.04,4.9
266,2023-01-13,1,6,14,1232,Geyim,26.7,6.94,48,35.5,Vaxtında,,0.93,10.75,24.94,4.7
267,2023-02-05,2,22,28,128,Elektronika,8.2,11.18,24,8.2,Vaxtında,,0.29,4.41,10.95,4.4
268,2023-04-11,3,32,40,732,Sənəd,19.9,4.76,48,24.4,Vaxtında,,0.7,8.31,18.73,3.4
269,2025-03-04,1,9,10,117,Mebel/İri həcmli,5.2,9.15,24,19.9,Vaxtında,,0.18,3.29,6.43,5.0
270,2023-03-27,4,36,50,295,Elektronika,23.4,20.91,24,15.1,Vaxtında,,0.82,10.02,21.49,4.1
271,2024-05-30,3,33,38,195,Mebel/İri həcmli,10.1,19.27,48,35.2,Vaxtında,,2.22,12.89,24.87,4.4
272,2023-08-11,3,33,38,910,Elektronika,27.9,13.97,4,1.9,Vaxtında,,6.14,32.31,61.29,4.1
273,2023-12-04,2,18,27,1237,Geyim,17.1,4.35,48,49.0,Gecikmiş,,1.54,10.74,23.15,4.0
274,2023-06-15,3,28,41,788,Elektronika,9.9,3.92,24,13.8,Vaxtında,,0.89,6.76,14.65,4.4
275,2024-01-18,1,8,6,455,Elektronika,20.4,8.77,72,64.6,Vaxtında,,0.71,8.6,19.66,4.4
276,2025-05-05,1,1,4,1144,Kosmetika,4.6,3.14,24,16.6,Vaxtında,,0.6,4.74,8.83,4.2
277,2025-06-13,1,11,9,997,Elektronika,11.3,20.39,24,18.6,Vaxtında,,0.4,5.77,12.5,4.9
278,2024-01-11,4,43,53,1426,Qida,13.1,13.96,24,27.0,Gecikmiş,,0.46,6.2,13.86,3.3
279,2024-04-15,3,26,43,177,Mebel/İri həcmli,16.0,5.42,48,26.7,Vaxtında,,1.44,10.16,22.36,4.2
280,2025-02-28,3,30,46,148,Elektronika,8.1,15.38,48,23.8,Vaxtında,,1.05,7.74,17.28,3.8
281,2024-10-03,3,27,40,47,Elektronika,11.5,8.95,4,1.4,Vaxtında,,2.53,14.12,28.84,3.8
282,2023-01-31,3,32,36,1361,Mebel/İri həcmli,6.5,11.66,24,10.9,Vaxtında,,0.23,3.82,9.58,4.9
283,2024-01-10,2,24,29,1467,Kosmetika,9.2,2.46,4,4.2,Gecikmiş,,0.83,6.33,12.41,2.9
284,2023-01-11,1,13,8,733,Elektronika,10.5,10.47,24,10.2,Vaxtında,,2.31,13.06,24.36,4.3
285,2023-10-29,5,51,60,1000,Geyim,48.1,7.7,24,20.0,Vaxtında,,4.33,27.89,56.25,4.1
286,2023-04-06,3,28,45,1239,Elektronika,9.5,9.38,48,20.2,Vaxtında,,0.86,6.71,13.17,3.7
287,2023-07-09,4,39,55,211,Sənəd,11.0,10.82,48,38.2,Vaxtında,,0.38,5.37,12.56,4.7
288,2024-03-28,2,20,34,149,Sənəd,10.0,3.55,4,2.1,Vaxtında,,0.9,6.81,14.58,4.8
289,2023-07-11,4,41,51,222,Geyim,18.1,19.97,48,39.3,Vaxtında,,0.63,8.13,19.56,5.0
290,2024-04-30,3,34,42,380,Mebel/İri həcmli,11.5,5.64,72,94.1,Gecikmiş,,1.04,7.69,16.2,3.7
291,2023-09-23,1,10,5,1109,Mebel/İri həcmli,22.7,16.39,48,53.6,Uğursuz,Zədəli çatdırılma,2.95,18.72,5.62,
292,2024-02-28,5,51,68,431,Geyim,18.7,17.06,48,38.9,Vaxtında,,1.68,12.0,23.26,4.1
293,2023-05-08,2,18,27,1459,Qida,10.4,5.73,48,28.7,Vaxtında,,0.94,7.09,13.96,5.0
294,2023-08-26,1,7,3,908,Kosmetika,8.2,1.86,24,26.4,Gecikmiş,,0.74,5.77,14.58,3.3
295,2023-12-21,1,9,17,1089,Qida,21.8,10.07,24,12.1,Vaxtında,,0.76,9.13,19.95,4.9
296,2023-04-22,4,42,54,27,Elektronika,22.9,8.31,24,19.7,Vaxtında,,5.04,26.64,51.01,5.0
297,2025-04-07,4,41,56,1475,Elektronika,10.9,3.4,72,20.3,Vaxtında,,0.38,5.12,11.51,4.4
298,2024-03-21,4,42,52,448,Geyim,7.9,6.97,24,14.8,Vaxtında,,1.74,10.1,21.71,4.4
299,2023-12-09,6,64,73,145,Geyim,11.4,16.66,4,2.0,Vaxtında,,0.4,5.69,13.68,4.9
300,2023-05-25,2,16,24,446,Geyim,8.1,18.22,4,1.9,Vaxtında,,0.28,4.58,12.58,4.4
301,2023-03-06,3,35,38,178,Elektronika,11.5,11.01,24,13.1,Uğursuz,Vaxt pəncərəsi buraxıldı,1.04,7.86,2.36,
302,2023-09-04,3,34,39,322,Elektronika,13.0,13.36,4,3.5,Vaxtında,,1.17,8.75,17.19,5.0
303,2025-01-04,6,57,75,219,Geyim,15.4,4.74,24,18.4,Vaxtında,,0.54,6.73,13.98,5.0
304,2024-05-04,2,22,26,901,Qida,15.0,5.29,24,19.0,Vaxtında,,0.52,6.61,17.14,4.8
305,2025-04-04,6,62,71,1132,Sənəd,8.6,2.27,4,2.2,Vaxtında,,0.3,4.28,11.04,4.8
306,2024-03-14,1,1,15,841,Qida,16.7,14.09,48,50.8,Gecikmiş,,2.17,14.15,28.23,3.5
307,2023-04-16,4,38,54,256,Sənəd,4.6,7.38,24,13.1,Vaxtında,,0.41,3.95,8.09,4.0
308,2023-06-30,3,29,36,104,Elektronika,10.6,12.24,24,13.3,Vaxtında,,1.38,9.52,21.1,4.4
309,2023-07-03,5,51,62,1315,Qida,9.6,5.9,24,13.1,Vaxtında,,0.86,6.66,15.31,4.6
310,2023-08-14,1,11,3,1104,Kosmetika,3.0,7.39,24,19.5,Vaxtında,,0.1,2.47,5.9,5.0
311,2025-02-15,1,12,2,408,Kosmetika,4.6,10.39,72,67.5,Vaxtında,,0.6,4.96,12.06,4.9
312,2025-02-28,1,5,1,1494,Qida,15.1,11.67,4,2.9,Vaxtında,,1.36,9.86,19.29,5.0
313,2025-06-27,3,33,37,594,Elektronika,8.8,14.28,24,12.0,Vaxtında,,1.94,11.31,20.92,5.0
314,2023-03-30,3,32,44,1147,Elektronika,21.2,20.03,4,2.7,Vaxtında,,0.74,9.22,22.47,4.6
315,2024-11-18,6,59,78,755,Sənəd,11.5,18.39,24,5.5,Vaxtında,,0.4,5.78,13.11,4.6
316,2024-06-13,2,25,33,1061,Kosmetika,7.8,1.6,24,18.5,Vaxtında,,1.01,7.1,15.79,3.7
317,2024-01-06,1,7,10,266,Elektronika,20.9,9.34,24,9.6,Vaxtında,,1.88,12.98,27.39,4.3
318,2024-02-03,1,2,1,1388,Sənəd,15.9,2.37,24,17.4,Vaxtında,,0.56,6.84,14.89,4.5
319,2023-04-16,1,6,17,1436,Sənəd,8.8,3.35,24,15.7,Vaxtında,,0.31,4.38,11.6,4.6
320,2023-09-28,4,42,57,885,Elektronika,14.0,5.25,48,0.5,Uğursuz,Digər,3.08,16.76,4.81,
321,2025-04-10,5,50,61,1296,Kosmetika,6.3,13.62,4,2.8,Vaxtında,,0.57,5.07,12.92,4.2
322,2024-05-17,6,63,82,356,Sənəd,21.5,4.2,24,19.4,Vaxtında,,1.94,13.15,27.87,4.9
323,2024-11-09,2,24,26,357,Sənəd,16.9,6.6,4,1.1,Vaxtında,,1.52,10.69,22.12,4.3
324,2024-06-08,1,2,2,217,Geyim,9.5,7.34,4,1.5,Vaxtında,,0.33,4.75,11.38,4.2
325,2025-04-28,1,12,7,1164,Geyim,19.9,9.35,24,18.3,Vaxtında,,2.59,16.41,30.41,4.1
326,2023-02-01,3,34,36,274,Kosmetika,17.5,7.4,4,1.6,Vaxtında,,1.58,11.05,24.17,4.2
327,2024-01-28,6,56,74,220,Sənəd,26.3,1.78,48,32.5,Vaxtında,,0.92,10.46,24.82,5.0
328,2023-02-09,1,1,9,940,Elektronika,18.4,7.61,48,39.0,Vaxtında,,2.39,15.23,29.53,4.3
329,2024-10-21,1,1,12,1244,Geyim,13.3,8.52,48,25.0,Vaxtında,,1.73,11.43,22.04,4.9
330,2023-08-06,4,40,55,511,Elektronika,8.9,2.92,48,44.0,Vaxtında,,0.8,6.18,14.55,5.0
331,2024-12-31,4,38,51,621,Geyim,10.3,9.37,24,14.8,Vaxtında,,0.93,7.15,16.17,3.7
332,2023-03-23,1,6,14,1176,Kosmetika,20.1,13.02,72,41.3,Vaxtında,,0.7,8.63,20.32,4.8
333,2025-04-24,5,53,69,725,Sənəd,6.3,10.86,24,24.2,Gecikmiş,,0.82,6.25,12.89,2.9
334,2024-12-20,1,6,13,140,Kosmetika,10.6,11.37,24,10.5,Uğursuz,Zədəli çatdırılma,0.37,5.25,1.95,
335,2023-07-20,6,62,81,605,Qida,12.4,5.82,24,8.8,Vaxtında,,0.43,5.71,13.13,4.2
336,2024-03-22,1,11,10,985,Elektronika,12.2,7.27,24,17.7,Vaxtında,,0.43,5.69,14.07,4.6
337,2025-04-23,1,3,4,1343,Elektronika,20.0,8.43,24,24.7,Gecikmiş,,2.6,16.45,31.04,2.7
338,2024-03-03,2,17,19,715,Kosmetika,10.0,6.66,24,17.8,Vaxtında,,0.9,6.9,16.83,3.7
339,2023-02-07,1,3,2,1473,Qida,14.7,14.13,48,26.8,Vaxtında,,1.91,12.65,25.71,4.7
340,2023-07-30,3,35,45,1128,Mebel/İri həcmli,18.2,6.03,24,21.4,Vaxtında,,1.64,11.39,23.71,4.9
341,2024-03-19,4,42,55,705,Elektronika,11.9,22.52,24,15.0,Vaxtında,,2.62,14.97,30.71,4.5
342,2023-11-23,3,31,36,80,Sənəd,5.4,9.86,48,40.2,Vaxtında,,0.49,4.47,8.61,4.1
343,2025-01-30,4,37,51,200,Mebel/İri həcmli,12.2,1.61,4,2.1,Vaxtında,,1.59,10.4,22.2,5.0
344,2023-08-15,2,23,31,542,Sənəd,6.0,11.01,48,24.0,Vaxtında,,0.54,4.83,11.54,5.0
345,2023-02-17,1,7,8,1287,Geyim,6.0,5.25,24,16.6,Vaxtında,,0.54,4.66,12.31,4.4
346,2023-01-18,6,60,83,611,Mebel/İri həcmli,9.6,11.96,72,26.3,Vaxtında,,1.25,8.76,18.41,4.1
347,2025-06-30,5,53,69,1450,Elektronika,2.6,6.91,4,2.0,Vaxtında,,0.34,3.36,7.99,5.0
348,2024-03-14,1,11,10,755,Geyim,8.0,5.22,4,2.8,Vaxtında,,0.28,4.16,11.38,5.0
349,2025-03-17,2,16,35,115,Geyim,18.2,10.53,48,30.0,Vaxtında,,0.64,7.89,19.72,4.2
350,2024-12-08,3,31,39,590,Qida,14.5,5.22,48,38.1,Vaxtında,,1.3,9.33,17.86,5.0
351,2023-07-06,1,11,16,1459,Elektronika,5.4,9.24,24,9.6,Vaxtında,,0.19,3.37,9.46,4.9
352,2023-12-11,3,32,42,261,Elektronika,12.4,0.62,72,23.4,Vaxtında,,0.43,5.56,12.53,5.0
353,2023-08-12,3,35,44,943,Sənəd,8.7,7.03,72,28.5,Vaxtında,,0.78,6.2,13.38,4.5
354,2025-04-09,1,9,14,1306,Sənəd,18.3,11.89,48,45.0,Vaxtında,,0.64,7.96,17.2,5.0
355,2024-05-02,1,12,9,824,Qida,11.8,5.04,24,16.6,Vaxtında,,1.53,10.2,20.55,5.0
356,2025-06-27,4,43,51,683,Kosmetika,11.6,1.97,48,35.2,Vaxtında,,0.41,5.32,12.34,4.7
357,2025-05-26,2,21,29,427,Elektronika,10.8,4.85,24,9.9,Vaxtında,,0.38,5.13,12.12,5.0
358,2025-04-28,1,6,5,756,Geyim,17.3,6.97,24,11.6,Vaxtında,,0.61,7.46,15.95,5.0
359,2023-08-17,4,41,51,215,Kosmetika,7.8,6.73,48,24.0,Vaxtında,,0.27,4.13,9.62,4.6
360,2024-01-25,4,40,51,255,Qida,11.2,16.93,24,18.4,Vaxtında,,1.01,7.87,18.29,5.0
361,2024-08-11,1,12,2,714,Elektronika,12.6,14.41,48,25.9,Vaxtında,,1.64,11.08,22.51,4.6
362,2023-07-07,5,53,59,952,Sənəd,15.6,1.59,48,46.0,Vaxtında,,2.03,12.95,27.4,4.7
363,2025-05-07,4,43,56,486,Mebel/İri həcmli,27.2,5.98,48,30.5,Vaxtında,,0.95,10.9,24.31,4.9
364,2023-09-27,2,21,31,1136,Qida,12.4,20.03,48,54.1,Gecikmiş,,0.43,6.14,14.28,2.4
365,2024-08-29,2,15,30,867,Elektronika,13.1,7.03,24,15.4,Vaxtında,,0.46,6.0,14.33,5.0
366,2023-11-06,4,43,48,1080,Geyim,12.9,4.46,24,19.9,Vaxtında,,0.45,5.85,11.96,3.9
367,2023-05-12,1,8,11,878,Geyim,7.5,8.31,4,3.0,Vaxtında,,0.26,4.07,8.38,3.4
368,2024-07-04,2,16,19,698,Mebel/İri həcmli,7.5,2.91,4,1.7,Vaxtında,,0.26,3.91,11.19,4.9
369,2023-03-13,4,42,52,745,Sənəd,7.0,4.65,24,21.6,Vaxtında,,1.54,9.04,19.36,3.9
370,2025-03-03,3,33,43,242,Kosmetika,14.2,5.17,24,3.2,Vaxtında,,3.12,16.98,34.43,4.2
371,2025-04-24,3,28,46,1375,Elektronika,17.3,9.98,48,29.4,Vaxtında,,1.56,11.01,21.41,4.8
372,2024-11-02,3,34,45,1356,Sənəd,14.4,2.17,4,2.7,Vaxtında,,1.3,9.19,17.96,5.0
373,2023-07-06,1,12,13,980,Elektronika,14.7,15.33,24,20.6,Vaxtında,,1.91,12.68,25.55,3.0
374,2024-04-30,2,20,29,1335,Kosmetika,13.3,20.32,24,25.8,Gecikmiş,,1.2,9.12,18.54,4.0
375,2023-07-10,3,35,43,403,Kosmetika,14.5,14.86,24,14.8,Vaxtında,,1.3,9.62,21.05,4.4
376,2024-02-26,5,52,62,413,Qida,7.0,11.95,48,35.3,Vaxtında,,1.54,9.26,17.74,3.7
377,2023-04-30,4,36,51,1148,Qida,1.2,4.33,24,13.6,Vaxtında,,0.04,1.75,3.6,3.6
378,2023-08-08,2,17,25,535,Elektronika,18.5,9.31,24,15.8,Vaxtında,,1.66,11.65,23.97,4.7
379,2023-02-22,6,62,82,1139,Geyim,13.4,8.57,4,0.6,Vaxtında,,0.47,6.15,14.07,4.8
380,2025-01-03,1,2,8,1455,Qida,10.0,3.09,24,18.0,Vaxtında,,0.35,4.79,11.58,3.9
381,2024-03-26,1,11,13,681,Sənəd,13.8,2.83,4,2.9,Vaxtında,,0.48,6.11,15.92,4.4
382,2024-02-16,2,20,30,118,Elektronika,17.1,6.08,24,18.1,Vaxtında,,1.54,10.79,20.54,5.0
383,2024-10-04,1,4,6,374,Sənəd,19.7,1.85,48,41.3,Vaxtında,,1.77,12.09,24.13,3.9
384,2023-08-25,3,29,41,321,Geyim,16.0,8.01,24,20.6,Vaxtında,,2.08,13.44,25.42,5.0
385,2025-01-27,1,14,4,884,Elektronika,8.0,2.63,4,2.5,Vaxtında,,0.28,4.08,10.22,4.9
386,2025-01-07,1,5,4,876,Elektronika,12.8,4.62,48,48.3,Gecikmiş,,1.15,8.38,16.72,3.0
387,2024-12-20,1,5,11,957,Sənəd,11.0,2.9,24,20.2,Vaxtında,,0.99,7.34,14.96,4.7
388,2024-02-10,4,37,54,1457,Elektronika,18.1,4.9,24,15.5,Vaxtında,,2.35,14.92,28.54,4.4
389,2024-08-30,5,45,69,4,Sənəd,7.8,3.68,24,17.7,Vaxtında,,0.7,5.6,12.28,4.7
390,2024-02-26,5,49,65,1259,Mebel/İri həcmli,21.6,7.64,4,4.1,Gecikmiş,,2.81,17.63,35.92,4.2
391,2024-12-12,1,9,9,657,Kosmetika,9.5,5.56,24,20.8,Uğursuz,Zədəli çatdırılma,0.33,4.69,1.7,
392,2023-09-04,3,31,43,1481,Elektronika,15.2,11.94,24,20.2,Vaxtında,,1.37,9.92,21.19,3.7
393,2023-03-13,1,10,7,1423,Qida,9.0,6.66,24,11.1,Vaxtında,,1.17,8.15,17.36,3.6
394,2025-04-09,2,18,22,388,Kosmetika,14.6,5.76,48,36.9,Vaxtında,,1.31,9.4,18.21,3.6
395,2023-07-04,5,53,70,498,Elektronika,11.0,10.02,24,17.6,Vaxtında,,1.43,9.75,19.45,5.0
396,2023-01-06,2,17,24,55,Qida,3.7,10.55,4,2.6,Vaxtında,,0.33,3.55,7.51,4.6
397,2023-07-25,1,2,15,1000,Elektronika,31.5,9.33,48,46.6,Vaxtında,,1.1,12.5,28.37,3.7
398,2024-06-27,2,25,31,369,Elektronika,13.8,9.43,48,29.3,Vaxtında,,1.79,11.83,23.32,3.9
399,2024-09-02,1,4,11,947,Elektronika,7.5,11.74,72,36.3,Vaxtında,,0.68,5.68,12.6,3.7
400,2025-06-24,2,24,19,444,Kosmetika,18.1,15.79,4,2.6,Vaxtında,,1.63,11.63,22.24,4.0
401,2024-01-22,3,26,36,1141,Kosmetika,17.2,16.03,48,30.9,Vaxtında,,1.55,11.14,21.88,4.5
402,2025-02-06,2,25,29,603,Mebel/İri həcmli,17.2,45.78,48,42.0,Vaxtında,,2.24,15.47,31.96,3.7
403,2024-11-29,6,62,84,1066,Qida,7.5,8.29,4,2.0,Vaxtında,,0.26,4.07,11.62,5.0
404,2023-03-17,3,33,41,1462,Elektronika,22.6,14.47,48,38.0,Vaxtında,,4.97,26.49,48.9,4.7
405,2023-06-26,5,53,59,691,Elektronika,14.8,22.88,24,14.9,Vaxtında,,1.92,12.99,26.89,5.0
406,2025-04-06,4,39,51,589,Elektronika,13.1,7.44,24,18.3,Vaxtında,,0.46,6.01,12.75,5.0
407,2025-03-09,4,39,50,1431,Geyim,8.4,4.3,48,0.5,Vaxtında,,0.29,4.27,11.66,5.0
408,2023-12-15,3,35,41,466,Qida,13.5,10.0,4,3.8,Vaxtında,,1.22,8.93,19.93,4.2
409,2023-09-12,1,10,2,548,Elektronika,17.8,17.54,48,13.3,Vaxtında,,2.31,15.08,31.26,4.0
410,2025-04-16,3,29,45,243,Elektronika,10.5,7.71,24,15.1,Vaxtında,,1.36,9.31,18.34,4.0
411,2024-12-02,2,23,20,760,Mebel/İri həcmli,20.1,11.06,4,2.7,Vaxtında,,1.81,12.59,27.15,4.8
412,2023-11-04,1,1,16,142,Qida,8.9,11.15,48,45.2,Vaxtında,,1.16,8.21,15.57,4.0
413,2023-12-11,2,25,29,1247,Kosmetika,19.3,8.5,72,61.7,Vaxtında,,2.51,15.93,30.25,4.8
414,2023-05-07,4,37,52,1032,Elektronika,4.1,8.15,72,45.5,Vaxtında,,0.53,4.52,8.46,3.7
415,2023-10-14,6,65,78,377,Sənəd,8.6,4.47,72,5.9,Vaxtında,,1.12,7.78,15.78,3.6
416,2025-02-04,2,15,34,867,Mebel/İri həcmli,5.7,5.12,72,71.7,Vaxtında,,0.2,3.35,10.45,4.6
417,2024-12-25,3,35,36,127,Kosmetika,9.3,17.51,4,2.0,Vaxtında,,0.84,6.84,15.88,5.0
418,2025-01-31,5,52,60,1017,Geyim,14.5,16.24,48,57.5,Gecikmiş,,3.19,17.64,35.11,3.2
419,2024-08-18,2,24,33,233,Elektronika,7.8,15.79,24,16.1,Vaxtında,,0.7,5.96,14.82,5.0
420,2024-05-01,1,2,4,436,Elektronika,3.6,17.37,24,21.8,Vaxtında,,0.13,2.98,7.08,4.3
421,2024-01-18,1,1,15,1285,Mebel/İri həcmli,9.2,3.45,24,17.8,Uğursuz,Vaxt pəncərəsi buraxıldı,1.2,8.2,2.5,
422,2024-02-10,5,51,70,644,Qida,8.0,4.25,4,2.0,Vaxtında,,0.72,5.73,12.42,4.5
423,2024-01-23,1,1,8,1182,Sənəd,12.0,7.42,24,13.5,Vaxtında,,1.56,10.42,19.97,5.0
424,2024-06-08,2,23,18,658,Elektronika,3.0,8.82,48,27.9,Vaxtında,,0.27,3.11,6.44,3.9
425,2024-07-10,2,20,28,1006,Elektronika,11.3,6.94,24,18.8,Vaxtında,,1.02,7.62,14.5,4.5
426,2024-09-30,5,49,64,980,Sənəd,13.6,7.04,48,39.3,Vaxtında,,1.77,11.61,21.48,4.5
427,2024-09-17,6,65,77,195,Sənəd,23.7,0.5,48,40.5,Vaxtında,,3.08,18.99,36.45,4.9
428,2023-10-03,2,15,28,963,Mebel/İri həcmli,20.8,4.13,48,22.5,Vaxtında,,0.73,8.6,20.94,5.0
429,2024-05-14,6,55,78,248,Sənəd,13.5,15.95,72,24.5,Vaxtında,,0.47,6.4,16.78,3.7
430,2024-12-17,1,8,16,1376,Sənəd,15.0,3.78,24,6.0,Vaxtında,,0.52,6.56,15.29,5.0
431,2023-12-03,1,8,4,160,Elektronika,14.7,14.41,4,2.3,Vaxtında,,0.51,6.78,17.6,4.5
432,2024-04-25,6,66,71,517,Qida,12.8,10.05,72,54.8,Vaxtında,,0.45,5.98,13.62,4.6
433,2025-06-15,3,29,37,1202,Elektronika,7.6,16.51,48,26.3,Uğursuz,Ünvan tapılmadı,0.99,7.4,2.26,
434,2025-06-29,1,12,2,320,Geyim,7.1,4.78,4,0.5,Vaxtında,,0.92,6.67,15.57,4.9
435,2023-09-30,3,34,45,650,Geyim,20.5,14.25,72,53.0,Vaxtında,,1.84,12.9,24.89,4.2
436,2023-02-27,5,53,65,422,Geyim,13.0,3.2,48,39.7,Vaxtında,,1.69,11.05,20.93,5.0
437,2023-11-24,5,53,59,749,Qida,16.4,8.88,4,1.3,Vaxtında,,2.13,13.77,26.48,4.7
438,2024-12-31,5,50,62,1292,Geyim,11.3,3.93,4,1.4,Vaxtında,,1.02,7.53,16.12,5.0
439,2023-04-19,3,34,43,505,Mebel/İri həcmli,6.2,6.67,24,12.2,Vaxtında,,0.56,4.81,9.2,3.8
440,2023-10-06,5,53,61,300,Kosmetika,10.0,9.18,4,4.2,Gecikmiş,,1.3,8.98,17.06,3.0
441,2024-11-16,3,29,44,656,Kosmetika,14.4,1.37,72,80.5,Uğursuz,Ünvan tapılmadı,1.87,12.04,3.54,
442,2023-11-24,3,30,37,1490,Elektronika,8.1,1.65,48,44.4,Vaxtında,,1.05,7.32,16.06,4.4
443,2025-02-14,4,43,55,1095,Elektronika,16.0,4.13,48,32.0,Vaxtında,,0.56,6.92,14.94,4.1
444,2023-11-11,2,25,29,496,Elektronika,9.4,5.48,72,42.7,Vaxtında,,1.22,8.41,18.37,4.7
445,2024-04-18,1,1,6,93,Geyim,12.9,0.91,48,15.2,Vaxtında,,1.68,10.9,21.68,4.5
446,2023-04-21,2,20,35,575,Qida,15.1,2.57,48,22.2,Vaxtında,,1.36,9.58,20.08,5.0
